section,category,metric,type,date,value,publish_date,ObjectId
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/27/2020,51587,01/30/2021,7296
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/12/2021,15921,01/30/2021,7297
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/29/2021,0,01/30/2021,7298
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/27/2020,9,01/30/2021,7299
Vaccine Administration,Administration,Daily,Moderna,01/01/2021,373,01/30/2021,7300
Vaccine Administration,Administration,Daily,Moderna,01/12/2021,7928,01/30/2021,7301
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/21/2020,36,01/30/2021,7302
Vaccine Administration,Administration,Daily,Pfizer,01/17/2021,1708,01/30/2021,7303
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/14/2020,192,01/31/2021,7304
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,12/27/2020,122337,01/30/2021,7305
Vaccine Administration,Administration,Daily,Pfizer,01/01/2021,532,01/30/2021,7306
Vaccine Administration,Administration,Daily,Pfizer,01/08/2021,16013,01/30/2021,7307
Vaccine Administration,Administration,Daily,Pfizer,01/12/2021,7990,01/30/2021,7308
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/21/2020,42389,01/30/2021,7309
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/17/2021,3,01/30/2021,7310
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/14/2020,192,01/31/2021,7311
Vaccine Administration,Administration,Cumulative Weekly,Moderna,12/27/2020,53282,01/30/2021,7312
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/01/2021,0,01/30/2021,7313
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/08/2021,3,01/30/2021,7314
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/12/2021,3,01/30/2021,7315
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/21/2020,3,01/30/2021,7316
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/21/2020,5498,01/30/2021,7317
Vaccine Administration,Administration,Daily,Moderna,12/21/2020,28,01/30/2021,7318
Vaccine Administration,Administration,Daily,Pfizer,12/21/2020,5474,01/30/2021,7319
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/21/2020,0,01/30/2021,7320
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/22/2020,49999,01/30/2021,7321
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/22/2020,3629,01/30/2021,7322
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/22/2020,46358,01/30/2021,7323
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/22/2020,5,01/30/2021,7324
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/22/2020,7564,01/30/2021,7325
Vaccine Administration,Administration,Daily,Moderna,12/22/2020,3593,01/30/2021,7326
Vaccine Administration,Administration,Daily,Pfizer,12/22/2020,3969,01/30/2021,7327
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/22/2020,2,01/30/2021,7328
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/23/2020,64258,01/30/2021,7329
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/23/2020,14000,01/30/2021,7330
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/23/2020,50252,01/30/2021,7331
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/23/2020,8,01/30/2021,7332
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/23/2020,14259,01/30/2021,7333
Vaccine Administration,Administration,Daily,Moderna,12/23/2020,10371,01/30/2021,7334
Vaccine Administration,Administration,Daily,Pfizer,12/23/2020,3894,01/30/2021,7335
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/23/2020,3,01/30/2021,7336
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/24/2020,68352,01/30/2021,7337
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/24/2020,17390,01/30/2021,7338
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/24/2020,50955,01/30/2021,7339
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/24/2020,9,01/30/2021,7340
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/24/2020,4094,01/30/2021,7341
Vaccine Administration,Administration,Daily,Moderna,12/24/2020,3390,01/30/2021,7342
Vaccine Administration,Administration,Daily,Pfizer,12/24/2020,703,01/30/2021,7343
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/24/2020,1,01/30/2021,7344
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/25/2020,68365,01/30/2021,7345
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/25/2020,17402,01/30/2021,7346
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/25/2020,50956,01/30/2021,7347
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/25/2020,9,01/30/2021,7348
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/25/2020,13,01/30/2021,7349
Vaccine Administration,Administration,Daily,Moderna,12/25/2020,12,01/30/2021,7350
Vaccine Administration,Administration,Daily,Pfizer,12/25/2020,1,01/30/2021,7351
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/25/2020,0,01/30/2021,7352
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/26/2020,70918,01/30/2021,7353
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/26/2020,19566,01/30/2021,7354
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/26/2020,51345,01/30/2021,7355
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/26/2020,9,01/30/2021,7356
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/26/2020,2553,01/30/2021,7357
Vaccine Administration,Administration,Daily,Moderna,12/26/2020,2164,01/30/2021,7358
Vaccine Administration,Administration,Daily,Pfizer,12/26/2020,389,01/30/2021,7359
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/26/2020,0,01/30/2021,7360
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/14/2020,0,01/31/2021,7361
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/14/2020,192,01/31/2021,7362
Vaccine Administration,Administration,Daily,Pfizer,12/14/2020,192,01/31/2021,7363
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/14/2020,0,01/31/2021,7364
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/15/2020,413,01/31/2021,7365
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/15/2020,412,01/31/2021,7366
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/15/2020,0,01/31/2021,7367
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/15/2020,221,01/31/2021,7368
Vaccine Administration,Administration,Daily,Pfizer,12/15/2020,220,01/31/2021,7369
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/15/2020,0,01/31/2021,7370
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/16/2020,4200,01/31/2021,7371
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/16/2020,4195,01/31/2021,7372
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/16/2020,0,01/31/2021,7373
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/09/2021,234230,01/30/2021,7374
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/16/2020,3787,01/31/2021,7375
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/17/2021,125349,01/30/2021,7376
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/13/2021,291383,01/30/2021,7377
Vaccine Administration,Administration,Weekly,Moderna,01/17/2021,67033,01/30/2021,7378
Vaccine Administration,Administration,Daily,Pfizer,12/16/2020,3783,01/31/2021,7379
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/09/2021,109629,01/30/2021,7380
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122324,01/30/2021,7381
Vaccine Administration,Administration,Weekly,Pfizer,01/17/2021,58294,01/30/2021,7382
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/09/2021,124573,01/30/2021,7383
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/13/2021,137473,01/30/2021,7384
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/16/2020,0,01/31/2021,7385
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,12/27/2020,69025,01/30/2021,7386
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/13/2021,153858,01/30/2021,7387
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,12/27/2020,19,01/30/2021,7388
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/13/2021,57,01/30/2021,7389
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/27/2020,2025,01/30/2021,7390
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/17/2021,22,01/30/2021,7391
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/09/2021,32,01/30/2021,7392
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53282,01/30/2021,7393
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/13/2021,20272,01/30/2021,7394
Vaccine Administration,Administration,Daily,Moderna,12/27/2020,1783,01/30/2021,7395
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69025,01/30/2021,7396
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/17/2020,16372,01/31/2021,7397
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,19,01/30/2021,7398
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/18/2021,355732,01/30/2021,7399
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/09/2021,13848,01/30/2021,7400
Vaccine Administration,Administration,Daily,Moderna,01/13/2021,10714,01/30/2021,7401
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5850,01/30/2021,7402
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/18/2021,169707,01/30/2021,7403
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/17/2020,16366,01/31/2021,7404
Vaccine Administration,Administration,Daily,Pfizer,12/27/2020,242,01/30/2021,7405
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/18/2021,185965,01/30/2021,7406
Vaccine Administration,Administration,Daily,Pfizer,01/13/2021,9542,01/30/2021,7407
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/27/2020,0,01/30/2021,7408
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2086,01/30/2021,7409
Vaccine Administration,Administration,Daily,Moderna,01/09/2021,6709,01/30/2021,7410
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/18/2021,67,01/30/2021,7411
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/13/2021,17,01/30/2021,7412
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/17/2020,1,01/31/2021,7413
Vaccine Administration,Administration,Weekly,All COVID Vaccines,12/27/2020,51406,01/30/2021,7414
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3764,01/30/2021,7415
Vaccine Administration,Administration,Daily,Pfizer,01/09/2021,7138,01/30/2021,7416
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/09/2021,1,01/30/2021,7417
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/10/2021,238457,01/30/2021,7418
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/10/2021,111044,01/30/2021,7419
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/10/2021,127385,01/30/2021,7420
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/10/2021,32,01/30/2021,7421
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/10/2021,341431,01/30/2021,7422
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/10/2021,162760,01/30/2021,7423
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/10/2021,178596,01/30/2021,7424
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/10/2021,64,01/30/2021,7425
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/10/2021,4227,01/30/2021,7426
Vaccine Administration,Administration,Daily,Moderna,01/10/2021,1415,01/30/2021,7427
Vaccine Administration,Administration,Daily,Pfizer,01/10/2021,2812,01/30/2021,7428
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/10/2021,0,01/30/2021,7429
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/10/2021,107186,01/30/2021,7430
Vaccine Administration,Administration,Weekly,Moderna,01/10/2021,53131,01/30/2021,7431
Vaccine Administration,Administration,Weekly,Pfizer,01/10/2021,54023,01/30/2021,7432
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/10/2021,32,01/30/2021,7433
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/11/2021,255190,01/30/2021,7434
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/11/2021,118831,01/30/2021,7435
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/11/2021,136326,01/30/2021,7436
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/11/2021,37,01/30/2021,7437
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/11/2021,16733,01/30/2021,7438
Vaccine Administration,Administration,Daily,Moderna,01/11/2021,7787,01/30/2021,7439
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/14/2021,310679,01/30/2021,7440
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/14/2021,147226,01/30/2021,7441
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/14/2021,163398,01/30/2021,7442
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/14/2021,62,01/30/2021,7443
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/14/2021,19296,01/30/2021,7444
Vaccine Administration,Administration,Daily,Moderna,01/14/2021,9753,01/30/2021,7445
Vaccine Administration,Administration,Daily,Pfizer,01/14/2021,9540,01/30/2021,7446
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/14/2021,5,01/30/2021,7447
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/15/2021,330153,01/30/2021,7448
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/15/2021,157105,01/30/2021,7449
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/15/2021,172992,01/30/2021,7450
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/15/2021,63,01/30/2021,7451
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/15/2021,19474,01/30/2021,7452
Vaccine Administration,Administration,Daily,Moderna,01/15/2021,9879,01/30/2021,7453
Vaccine Administration,Administration,Daily,Pfizer,01/15/2021,9594,01/30/2021,7454
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/15/2021,1,01/30/2021,7455
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/16/2021,341413,01/30/2021,7456
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/16/2021,162760,01/30/2021,7457
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/16/2021,178596,01/30/2021,7458
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/16/2021,64,01/30/2021,7459
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/16/2021,11260,01/30/2021,7460
Vaccine Administration,Administration,Daily,Moderna,01/16/2021,5655,01/30/2021,7461
Vaccine Administration,Administration,Daily,Pfizer,01/16/2021,5604,01/30/2021,7462
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/16/2021,1,01/30/2021,7463
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/17/2021,345290,01/30/2021,7464
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/17/2021,164926,01/30/2021,7465
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/17/2021,180304,01/30/2021,7466
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/17/2021,67,01/30/2021,7467
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/17/2021,466780,01/30/2021,7468
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/17/2021,229793,01/30/2021,7469
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/17/2021,236890,01/30/2021,7470
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/17/2021,86,01/30/2021,7471
