Name,Population,Desc_,attribute,attr_date,metric,value,rep_date,ObjectId
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Cases,0.96,4/28/2020,1705
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Deaths,0.44,4/28/2020,1706
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Other,,Percent of Colorado Population,0.19,4/28/2020,1707
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Cases,0.36,4/28/2020,1708
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Deaths,0.14,4/28/2020,1709
Colorado,5694287,COVID-19 in Colorado by Age Group,Unknown,,Percent of Colorado Population,0,4/28/2020,1710
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Cases,1.34,4/28/2020,1711
Colorado,5694287,COVID-19 in Colorado by Sex,Unknown,,Percent of Deaths,1.09,4/28/2020,1712
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Deaths",,Cases,1,4/28/2020,1713
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,50,4/28/2020,1714
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Cases,51.18,4/28/2020,1715
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Deaths,70.63,4/28/2020,1716
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Colorado Population,67.76,4/28/2020,1717
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,3.06,4/29/2020,1718
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Deaths,0.13,4/29/2020,1719
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Colorado Population,13.11,4/29/2020,1720
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,1.25,4/29/2020,1721
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Colorado Population,11.85,4/29/2020,1722
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,17,4/29/2020,1723
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,167,4/29/2020,1724
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",,Cases,1,4/29/2020,1725
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,16,4/29/2020,1726
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,434,4/29/2020,1727
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,14.07,4/29/2020,1728
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Deaths,0.52,4/29/2020,1729
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Colorado Population,14.61,4/29/2020,1730
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,4,4/29/2020,1731
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,100,4/29/2020,1732
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,1973,4/29/2020,1733
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,16.59,4/29/2020,1734
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Deaths,0.52,4/29/2020,1735
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Colorado Population,14.56,4/29/2020,1736
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,4,4/29/2020,1737
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,205,4/29/2020,1738
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,2239,4/29/2020,1739
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,16.82,4/29/2020,1740
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Deaths,2.74,4/29/2020,1741
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Colorado Population,13.04,4/29/2020,1742
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,21,4/29/2020,1743
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,312,4/29/2020,1744
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,21,4/28/2020,1745
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.15,4/27/2020,1746
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","Unknown, Not Hospitalized",,Cases,49,4/25/2020,1747
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,2149,4/29/2020,1748
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,17.32,4/29/2020,1749
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,4.57,4/29/2020,1750
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,4/29/2020,1751
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,35,4/29/2020,1752
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,472,4/29/2020,1753
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,2049,4/29/2020,1754
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,13.16,4/29/2020,1755
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,12.92,4/29/2020,1756
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,306,4/28/2020,1757
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,2075,4/28/2020,1758
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,17.37,4/28/2020,1759
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Deaths,4.62,4/28/2020,1760
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Colorado Population,12.67,4/28/2020,1761
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,34,4/28/2020,1762
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,461,4/28/2020,1763
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,1992,4/28/2020,1764
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,13.31,4/28/2020,1765
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Deaths,13.18,4/28/2020,1766
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Colorado Population,10.91,4/28/2020,1767
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,97,4/28/2020,1768
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,467,4/28/2020,1769
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,1342,4/28/2020,1770
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,8.74,4/28/2020,1771
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Deaths,24.86,4/28/2020,1772
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Colorado Population,6.12,4/28/2020,1773
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,183,4/28/2020,1774
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,375,4/28/2020,1775
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,693,4/28/2020,1776
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,8.73,4/28/2020,1777
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Deaths,53.12,4/28/2020,1778
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Colorado Population,3.13,4/28/2020,1779
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,391,4/28/2020,1780
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,254,4/28/2020,1781
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,605,4/28/2020,1782
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.52,4/28/2020,1783
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.15,4/28/2020,1784
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Colorado Population,0.56,4/28/2020,1785
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.63,4/27/2020,1786
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Cases,52.5,4/25/2020,1787
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.61,4/28/2020,1788
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,3.08,4/28/2020,1789
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Colorado Population,3.12,4/28/2020,1790
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,7.67,4/28/2020,1791
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,6.61,4/28/2020,1792
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Colorado Population,3.92,4/28/2020,1793
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,50.96,4/28/2020,1794
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Deaths,42.12,4/28/2020,1795
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Cases,35.08,4/28/2020,1796
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Deaths,17.18,4/28/2020,1797
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Colorado Population,21.69,4/28/2020,1798
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,47.69,4/28/2020,1799
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Deaths,56.79,4/28/2020,1800
Colorado,5694287,COVID-19 in Colorado by Sex,Male to Female,,Percent of Cases,0.01,4/28/2020,1801
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Cases,1.42,4/28/2020,1802
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Deaths,1.17,4/28/2020,1803
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,,Percent of Colorado Population,2.65,4/28/2020,1804
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Cases,0.55,4/28/2020,1805
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,,Percent of Deaths,0.73,4/28/2020,1806
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,,Percent of Deaths,70.4,4/25/2020,1807
Colorado,5694287,COVID-19 in Colorado by Age Group,10-19,,Percent of Cases,2.79,4/26/2020,1808
Colorado,5694287,COVID-19 in Colorado by Age Group,0-9,,Percent of Cases,1.15,4/26/2020,1809
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Hospitalized",,Cases,14,4/26/2020,1810
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","0-9, Not Hospitalized",,Cases,141,4/26/2020,1811
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Deaths",,Cases,1,4/26/2020,1812
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Hospitalized",,Cases,16,4/26/2020,1813
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","10-19, Not Hospitalized",,Cases,358,4/26/2020,1814
Colorado,5694287,COVID-19 in Colorado by Age Group,20-29,,Percent of Cases,13.82,4/26/2020,1815
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Deaths",,Cases,4,4/26/2020,1816
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Hospitalized",,Cases,92,4/26/2020,1817
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","20-29, Not Hospitalized",,Cases,1761,4/26/2020,1818
Colorado,5694287,COVID-19 in Colorado by Age Group,30-39,,Percent of Cases,16.51,4/26/2020,1819
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Deaths",,Cases,4,4/26/2020,1820
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Hospitalized",,Cases,192,4/26/2020,1821
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","30-39, Not Hospitalized",,Cases,2023,4/26/2020,1822
Colorado,5694287,COVID-19 in Colorado by Age Group,40-49,,Percent of Cases,16.78,4/26/2020,1823
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Deaths",,Cases,20,4/26/2020,1824
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Hospitalized",,Cases,284,4/26/2020,1825
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","40-49, Not Hospitalized",,Cases,1951,4/26/2020,1826
Colorado,5694287,COVID-19 in Colorado by Age Group,50-59,,Percent of Cases,17.44,4/26/2020,1827
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Deaths",,Cases,34,4/26/2020,1828
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Hospitalized",,Cases,431,4/26/2020,1829
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","50-59, Not Hospitalized",,Cases,1879,4/26/2020,1830
Colorado,5694287,COVID-19 in Colorado by Age Group,60-69,,Percent of Cases,13.47,4/26/2020,1831
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Deaths",,Cases,88,4/26/2020,1832
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Hospitalized",,Cases,441,4/26/2020,1833
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","60-69, Not Hospitalized",,Cases,1282,4/26/2020,1834
Colorado,5694287,COVID-19 in Colorado by Age Group,70-79,,Percent of Cases,8.85,4/26/2020,1835
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Deaths",,Cases,171,4/26/2020,1836
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Hospitalized",,Cases,364,4/26/2020,1837
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","70-79, Not Hospitalized",,Cases,654,4/26/2020,1838
Colorado,5694287,COVID-19 in Colorado by Age Group,80+,,Percent of Cases,8.8,4/26/2020,1839
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Deaths",,Cases,357,4/26/2020,1840
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,3.06,4/27/2020,1841
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Hospitalized",,Cases,244,4/26/2020,1842
Colorado,5694287,"Cases of COVID-19 Reported in Colorado by Age Group, Hospitalization, and Outcome","80+, Not Hospitalized",,Cases,582,4/26/2020,1843
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Cases,0.49,4/26/2020,1844
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,,Percent of Deaths,0.16,4/26/2020,1845
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Cases,2.68,4/26/2020,1846
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,,Percent of Deaths,3.16,4/26/2020,1847
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,7.52,4/26/2020,1848
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,6.49,4/26/2020,1849
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,50.93,4/26/2020,1850
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Deaths,41.47,4/26/2020,1851
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Cases,34.4,4/26/2020,1852
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",,Percent of Deaths,17.72,4/26/2020,1853
Colorado,5694287,COVID-19 in Colorado by Sex,Male,,Percent of Cases,47.73,4/26/2020,1854
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Cases,7.61,4/27/2020,1855
Colorado,5694287,COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,,Percent of Deaths,6.27,4/27/2020,1856
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Cases,51.01,4/27/2020,1857
Colorado,5694287,COVID-19 in Colorado by Sex,Female,,Percent of Deaths,41.36,4/27/2020,1858
