Reference,Placement,Season,Station,Species,DateTime
3689,Random,W,35,Impala,4/1/14 10:15
3690,Random,W,20,Warthog,4/1/14 10:19
3691,Random,W,F,Elephant,4/1/14 10:29
3692,Random,W,5,Impala,4/1/14 10:30
3693,Random,W,4,Warthog,4/1/14 10:39
3694,Random,W,45,Impala,4/1/14 11:05
3695,Random,W,44,Elephant,4/1/14 11:08
3696,Random,W,A,Impala,4/1/14 11:41
3697,Random,W,A,Lesser kudu,4/1/14 11:43
3698,Random,W,8,Impala,4/1/14 13:26
3699,Random,W,22,Impala,4/1/14 14:12
3700,Random,W,11,Elephant,4/1/14 14:22
3701,Random,W,8,Impala,4/1/14 14:30
3702,Random,W,35,Impala,4/1/14 14:31
3703,Random,W,2,Elephant,4/1/14 14:35
3704,Random,W,8,Baboon,4/1/14 14:42
3705,Random,W,32,Baboon,4/1/14 14:48
3706,Random,W,8,Impala,4/1/14 15:25
3707,Random,W,38,Elephant,4/1/14 15:39
3708,Random,W,12,Elephant,4/1/14 15:47
3709,Random,W,35,Giraffe,4/1/14 16:05
3710,Random,W,10,Baboon,4/1/14 16:27
3711,Random,W,16,Impala,4/1/14 16:30
3712,Random,W,22,Elephant,4/1/14 16:49
3713,Random,W,11,Baboon,4/1/14 17:19
3714,Random,W,24,Elephant,4/1/14 17:25
3715,Random,W,35,Giraffe,4/1/14 17:36
3716,Random,W,26,Elephant,4/1/14 17:37
3717,Random,W,34,Zebra,4/1/14 19:38
3718,Random,W,23,Elephant,4/1/14 20:27
3719,Random,W,26,Aardwolf,4/1/14 20:33
3720,Random,W,30,Elephant,4/1/14 21:54
3721,Random,W,16,Elephant,5/1/14 0:04
3722,Random,W,19,Leopard,5/1/14 0:05
3723,Random,W,19,Elephant,5/1/14 0:06
3724,Random,W,24,Spotted hyena,5/1/14 1:22
3725,Random,W,11,Impala,5/1/14 1:55
3726,Random,W,26,Aardwolf,5/1/14 2:13
3727,Random,W,24,Spotted hyena,5/1/14 4:19
3728,Random,W,25,Elephant,5/1/14 5:48
3729,Random,W,11,Impala,5/1/14 6:03
3730,Random,W,1,Elephant,5/1/14 6:57
3731,Random,W,49,Impala,5/1/14 7:22
3732,Random,W,34,Impala,5/1/14 7:26
3733,Random,W,35,Zebra,5/1/14 7:29
3734,Random,W,46,Serval,5/1/14 8:10
3735,Random,W,49,Impala,5/1/14 9:14
3736,Random,W,35,Baboon,5/1/14 9:17
3737,Random,W,35,Zebra,5/1/14 9:26
3738,Random,W,5,Impala,5/1/14 9:31
3739,Random,W,16,Impala,5/1/14 10:16
3740,Random,W,49,Impala,5/1/14 10:23
3741,Random,W,12,Elephant,5/1/14 10:24
3742,Random,W,16,Impala,5/1/14 10:32
3743,Random,W,35,Elephant,5/1/14 10:48
3744,Random,W,15,Impala,5/1/14 10:56
3745,Random,W,12,Elephant,5/1/14 11:11
3746,Random,W,35,Elephant,5/1/14 11:31
3747,Random,W,12,Elephant,5/1/14 11:48
3748,Random,W,38,Baboon,5/1/14 11:58
3749,Random,W,10,Impala,5/1/14 12:20
3750,Random,W,35,Giraffe,5/1/14 13:40
3751,Random,W,27,Serval,5/1/14 13:44
3752,Random,W,25,Dikdik,5/1/14 14:38
3753,Random,W,5,Baboon,5/1/14 15:02
3754,Random,W,23,Elephant,5/1/14 16:02
3755,Random,W,45,Greater kudu,5/1/14 16:59
3756,Random,W,10,Baboon,5/1/14 17:02
3757,Random,W,4,Serval,5/1/14 17:03
3758,Random,W,49,Impala,5/1/14 17:03
3759,Random,W,18,Baboon,5/1/14 17:23
3760,Random,W,10,Baboon,5/1/14 17:24
3761,Random,W,35,Elephant,5/1/14 18:41
3762,Random,W,2,Bush duiker,5/1/14 19:02
3763,Random,W,11,Zebra,5/1/14 19:40
3764,Random,W,25,Elephant,5/1/14 20:23
3765,Random,W,44,Zebra,5/1/14 20:27
3766,Random,W,35,Elephant,5/1/14 20:46
3767,Random,W,11,Impala,5/1/14 22:47
3768,Random,W,A,Lesser kudu,5/1/14 23:45
3769,Random,W,11,White tailed mongoose,5/1/14 23:53
3770,Random,W,49,Impala,6/1/14 0:15
3771,Random,W,22,Elephant,6/1/14 1:13
3772,Random,W,38,Zebra,6/1/14 1:44
3773,Random,W,49,Impala,6/1/14 2:40
3774,Random,W,38,Elephant,6/1/14 3:03
3775,Random,W,17,Elephant,6/1/14 3:43
3776,Random,W,11,White tailed mongoose,6/1/14 4:31
3777,Random,W,13,Impala,6/1/14 5:16
3778,Random,W,23,Elephant,6/1/14 6:09
3779,Random,W,24,Giraffe,6/1/14 6:17
3780,Random,W,22,Impala,6/1/14 6:19
3781,Random,W,8,Impala,6/1/14 6:32
3782,Random,W,11,Impala,6/1/14 6:34
3783,Random,W,22,Impala,6/1/14 6:53
3784,Random,W,11,Impala,6/1/14 6:58
3785,Random,W,44,Zebra,6/1/14 7:06
3786,Random,W,10,Baboon,6/1/14 7:13
3787,Random,W,45,Zebra,6/1/14 7:34
3788,Random,W,49,Impala,6/1/14 7:57
3789,Random,W,14,Elephant,6/1/14 7:59
3790,Random,W,10,Impala,6/1/14 8:36
3791,Random,W,20,Impala,6/1/14 8:42
3792,Random,W,A,Lesser kudu,6/1/14 10:26
3793,Random,W,49,Impala,6/1/14 11:09
3794,Random,W,25,Zebra,6/1/14 13:27
3795,Random,W,9,Elephant,6/1/14 13:51
3796,Random,W,14,Elephant,6/1/14 15:36
3797,Random,W,45,Impala,6/1/14 16:33
3798,Random,W,2,Dikdik,6/1/14 16:55
3799,Random,W,5,Impala,6/1/14 17:29
3800,Random,W,8,Greater kudu,6/1/14 18:36
3801,Random,W,55,Greater kudu,6/1/14 18:39
3802,Random,W,8,Greater kudu,6/1/14 18:40
3803,Random,W,16,Impala,6/1/14 18:40
3804,Random,W,10,Elephant,6/1/14 18:47
3805,Random,W,55,Impala,6/1/14 18:57
3806,Random,W,9,Elephant,6/1/14 20:11
3807,Random,W,35,Spotted hyena,6/1/14 21:21
3808,Random,W,48,Impala,6/1/14 21:29
3809,Random,W,9,Elephant,6/1/14 21:36
3810,Random,W,25,Elephant,6/1/14 21:39
3811,Random,W,22,Aardwolf,6/1/14 22:31
3812,Random,W,2,Elephant,7/1/14 0:19
3813,Random,W,25,Elephant,7/1/14 1:05
3814,Random,W,11,Lion,7/1/14 1:28
3815,Random,W,48,Impala,7/1/14 4:41
3816,Random,W,48,Impala,7/1/14 6:05
3817,Random,W,46,Elephant,7/1/14 6:37
3818,Random,W,35,Zebra,7/1/14 6:41
3819,Random,W,34,Impala,7/1/14 7:20
3820,Random,W,10,Impala,7/1/14 7:29
3821,Random,W,1,Lesser kudu,7/1/14 8:03
3822,Random,W,23,Leopard,7/1/14 8:11
3823,Random,W,24,Giraffe,7/1/14 8:21
3824,Random,W,32,Impala,7/1/14 8:29
3825,Random,W,46,Impala,7/1/14 9:20
3826,Random,W,45,Impala,7/1/14 9:39
3827,Random,W,9,Elephant,7/1/14 10:05
3828,Random,W,8,Elephant,7/1/14 10:18
3829,Random,W,22,Impala,7/1/14 10:55
3830,Random,W,35,Impala,7/1/14 13:08
3831,Random,W,45,Greater kudu,7/1/14 13:20
3832,Random,W,8,Impala,7/1/14 14:30
3833,Random,W,14,Dikdik,7/1/14 17:18
3834,Random,W,12,Elephant,7/1/14 18:05
3835,Random,W,10,Elephant,7/1/14 18:43
3836,Random,W,F,Greater kudu,7/1/14 18:46
3837,Random,W,37,Impala,7/1/14 19:06
3838,Random,W,11,Impala,7/1/14 19:42
3839,Random,W,22,Elephant,7/1/14 22:30
3840,Random,W,23,Leopard,7/1/14 22:51
3841,Random,W,47,Impala,7/1/14 23:04
3842,Random,W,23,Elephant,7/1/14 23:30
3843,Random,W,35,Zebra,7/1/14 23:38
3844,Random,W,25,Impala,7/1/14 23:56
3845,Random,W,37,Giraffe,8/1/14 2:55
3846,Random,W,35,Hippo,8/1/14 3:25
3847,Random,W,35,Spotted hyena,8/1/14 3:40
3848,Random,W,13,Aardwolf,8/1/14 3:43
3849,Random,W,37,Giraffe,8/1/14 5:55
3850,Random,W,33,Spotted hyena,8/1/14 5:55
3851,Random,W,44,Impala,8/1/14 6:09
3852,Random,W,38,Impala,8/1/14 6:20
3853,Random,W,44,Impala,8/1/14 6:34
3854,Random,W,44,Zebra,8/1/14 6:50
3855,Random,W,37,Impala,8/1/14 7:09
3856,Random,W,22,Greater kudu,8/1/14 7:52
3857,Random,W,8,Impala,8/1/14 9:04
3858,Random,W,10,Banded mongoose,8/1/14 9:42
3859,Random,W,16,Warthog,8/1/14 9:50
3860,Random,W,15,Impala,8/1/14 9:50
3861,Random,W,44,Impala,8/1/14 10:50
3862,Random,W,23,Elephant,8/1/14 10:56
3863,Random,W,4,Impala,8/1/14 10:59
3864,Random,W,1,Giraffe,8/1/14 11:05
3865,Random,W,29,Elephant,8/1/14 14:04
3866,Random,W,4,Impala,8/1/14 16:50
3867,Random,W,22,Greater kudu,8/1/14 16:54
3868,Random,W,12,Zebra,8/1/14 17:07
3869,Random,W,12,Elephant,8/1/14 18:13
3870,Random,W,13,African civet,8/1/14 19:41
3871,Random,W,12,Impala,8/1/14 19:43
3872,Random,W,13,Impala,8/1/14 20:07
3873,Random,W,19,Dikdik,8/1/14 20:24
3874,Random,W,45,Giraffe,8/1/14 20:35
3875,Random,W,12,Impala,8/1/14 20:41
3876,Random,W,32,Spotted hyena,8/1/14 20:47
3877,Random,W,30,Elephant,8/1/14 21:11
3878,Random,W,17,Spotted hyena,8/1/14 22:30
3879,Random,W,22,Aardwolf,8/1/14 22:37
3880,Random,W,29,Hippo,8/1/14 23:13
3881,Random,W,8,Elephant,8/1/14 23:45
3882,Random,W,22,Elephant,9/1/14 2:40
3883,Random,W,33,Zebra,9/1/14 2:44
3884,Random,W,26,Aardwolf,9/1/14 5:23
3885,Random,W,8,Elephant,9/1/14 6:04
3886,Random,W,22,Impala,9/1/14 6:30
3887,Random,W,19,Giraffe,9/1/14 6:32
3888,Random,W,23,Elephant,9/1/14 6:55
3889,Random,W,12,Elephant,9/1/14 7:06
3890,Random,W,15,Elephant,9/1/14 7:07
3891,Random,W,12,Elephant,9/1/14 7:10
3892,Random,W,8,Elephant,9/1/14 7:37
3893,Random,W,2,Giraffe,9/1/14 7:50
3894,Random,W,11,Zebra,9/1/14 7:59
3895,Random,W,45,Impala,9/1/14 8:10
3896,Random,W,22,Impala,9/1/14 8:16
3897,Random,W,35,Zebra,9/1/14 8:45
3898,Random,W,44,Impala,9/1/14 9:00
3899,Random,W,33,Baboon,9/1/14 9:46
3900,Random,W,23,Baboon,9/1/14 10:21
3901,Random,W,13,Elephant,9/1/14 10:54
3902,Random,W,45,Impala,9/1/14 12:05
3903,Random,W,37,Impala,9/1/14 12:45
3904,Random,W,29,Elephant,9/1/14 12:50
3905,Random,W,12,Elephant,9/1/14 13:08
3906,Random,W,25,Waterbuck,9/1/14 14:56
3907,Random,W,F,Elephant,9/1/14 15:30
3908,Random,W,33,Baboon,9/1/14 15:53
3909,Random,W,11,Zebra,9/1/14 16:22
3910,Random,W,49,Impala,9/1/14 17:29
3911,Random,W,45,Impala,9/1/14 17:41
3912,Random,W,26,Spotted hyena,9/1/14 17:48
3913,Random,W,17,Elephant,9/1/14 18:05
3914,Random,W,13,Warthog,9/1/14 18:15
3915,Random,W,22,Impala,9/1/14 18:53
3916,Random,W,47,Impala,9/1/14 19:24
3917,Random,W,5,Elephant,9/1/14 20:53
3918,Random,W,29,Hippo,9/1/14 21:40
3919,Random,W,9,Elephant,9/1/14 21:46
3920,Random,W,2,Dikdik,9/1/14 21:58
3921,Random,W,11,Zebra,9/1/14 22:19
3922,Random,W,22,Impala,9/1/14 23:31
3923,Random,W,47,Impala,10/1/14 1:03
3924,Random,W,29,Hippo,10/1/14 1:28
3925,Random,W,29,Hippo,10/1/14 3:05
3926,Random,W,45,Aardwolf,10/1/14 3:20
3927,Random,W,4,Eland,10/1/14 3:34
3928,Random,W,27,Common genet,10/1/14 3:59
3929,Random,W,45,Aardwolf,10/1/14 4:25
3930,Random,W,48,Bat-eared fox,10/1/14 5:17
3931,Random,W,35,Porcupine,10/1/14 5:32
3932,Random,W,29,Elephant,10/1/14 6:14
3933,Random,W,17,Greater kudu,10/1/14 7:46
3934,Random,W,1,Impala,10/1/14 7:47
3935,Random,W,8,Impala,10/1/14 7:49
3936,Random,W,9,Elephant,10/1/14 8:36
3937,Random,W,A,Giraffe,10/1/14 8:56
3938,Random,W,12,Elephant,10/1/14 9:09
3939,Random,W,9,Elephant,10/1/14 9:27
3940,Random,W,45,Impala,10/1/14 9:44
3941,Random,W,22,Impala,10/1/14 10:07
3942,Random,W,8,Greater kudu,10/1/14 10:11
3943,Random,W,8,Elephant,10/1/14 10:58
3944,Random,W,11,Vervet monkey,10/1/14 11:46
3945,Random,W,35,Warthog,10/1/14 12:25
3946,Random,W,8,Impala,10/1/14 12:52
3947,Random,W,23,Elephant,10/1/14 12:54
3948,Random,W,55,Impala,10/1/14 13:20
3949,Random,W,8,Impala,10/1/14 13:22
3950,Random,W,13,Elephant,10/1/14 13:54
3951,Random,W,49,Impala,10/1/14 14:09
3952,Random,W,9,Serval,10/1/14 15:29
3953,Random,W,8,Impala,10/1/14 15:54
3954,Random,W,49,Impala,10/1/14 16:00
3955,Random,W,8,Impala,10/1/14 16:00
3956,Random,W,49,Impala,10/1/14 16:00
3957,Random,W,8,Impala,10/1/14 16:00
3958,Random,W,49,Impala,10/1/14 16:00
3959,Random,W,8,Impala,10/1/14 16:00
3960,Random,W,49,Impala,10/1/14 16:00
3961,Random,W,8,Impala,10/1/14 16:00
3962,Random,W,49,Impala,10/1/14 16:00
3963,Random,W,8,Impala,10/1/14 16:01
3964,Random,W,49,Impala,10/1/14 16:02
3965,Random,W,8,Impala,10/1/14 16:05
3966,Random,W,23,Elephant,10/1/14 17:18
3967,Random,W,17,Lion,10/1/14 17:21
3968,Random,W,24,Impala,10/1/14 18:19
3969,Random,W,5,Impala,10/1/14 18:33
3970,Random,W,8,Impala,10/1/14 18:38
3971,Random,W,47,Greater kudu,10/1/14 19:33
3972,Random,W,29,Elephant,10/1/14 21:37
3973,Random,W,44,Impala,10/1/14 21:45
3974,Random,W,23,Elephant,10/1/14 21:47
3975,Random,W,29,Hippo,10/1/14 22:20
3976,Random,W,19,Elephant,10/1/14 23:00
3977,Random,W,34,Zebra,10/1/14 23:34
3978,Random,W,44,Impala,10/1/14 23:53
3979,Random,W,19,Elephant,11/1/14 0:33
3980,Random,W,47,Greater kudu,11/1/14 0:37
3981,Random,W,29,Hippo,11/1/14 1:26
3982,Random,W,2,Elephant,11/1/14 1:40
3983,Random,W,5,Impala,11/1/14 2:05
3984,Random,W,35,Common genet,11/1/14 4:09
3985,Random,W,35,Spotted hyena,11/1/14 4:10
3986,Random,W,1,Aardvark,11/1/14 5:02
3987,Random,W,33,Black backed jackal,11/1/14 6:07
3988,Random,W,A,Lesser kudu,11/1/14 6:09
3989,Random,W,47,Giraffe,11/1/14 7:13
3990,Random,W,23,Elephant,11/1/14 7:38
3991,Random,W,33,Elephant,11/1/14 7:51
3992,Random,W,10,Dikdik,11/1/14 8:08
3993,Random,W,35,Zebra,11/1/14 8:56
3994,Random,W,33,Baboon,11/1/14 9:01
3995,Random,W,35,Giraffe,11/1/14 9:22
3996,Random,W,35,Elephant,11/1/14 9:30
3997,Random,W,37,Greater kudu,11/1/14 9:35
3998,Random,W,14,Impala,11/1/14 9:38
3999,Random,W,33,Elephant,11/1/14 9:50
4000,Random,W,29,Elephant,11/1/14 9:59
4001,Random,W,45,Impala,11/1/14 10:06
4002,Random,W,5,Elephant,11/1/14 10:19
4003,Random,W,32,Impala,11/1/14 10:38
4004,Random,W,23,Elephant,11/1/14 11:06
4005,Random,W,44,Impala,11/1/14 11:24
4006,Random,W,22,Impala,11/1/14 11:38
4007,Random,W,33,Baboon,11/1/14 11:47
4008,Random,W,22,Elephant,11/1/14 12:19
4009,Random,W,12,Impala,11/1/14 12:42
4010,Random,W,29,Impala,11/1/14 15:23
4011,Random,W,16,Impala,11/1/14 15:50
4012,Random,W,13,Elephant,11/1/14 16:27
4013,Random,W,2,Dikdik,11/1/14 16:52
4014,Random,W,22,Elephant,11/1/14 17:47
4015,Random,W,16,Elephant,11/1/14 17:50
4016,Random,W,32,Impala,11/1/14 18:28
4017,Random,W,5,Impala,11/1/14 18:54
4018,Random,W,44,Impala,11/1/14 18:54
4019,Random,W,5,Impala,11/1/14 19:01
4020,Random,W,44,Impala,11/1/14 19:02
4021,Random,W,5,Impala,11/1/14 19:02
4022,Random,W,44,Impala,11/1/14 19:02
4023,Random,W,5,Impala,11/1/14 19:02
4024,Random,W,44,Impala,11/1/14 19:02
4025,Random,W,5,Impala,11/1/14 19:02
4026,Random,W,44,Impala,11/1/14 19:02
4027,Random,W,5,Impala,11/1/14 19:02
4028,Random,W,44,Impala,11/1/14 19:02
4029,Random,W,5,Impala,11/1/14 19:02
4030,Random,W,44,Impala,11/1/14 19:02
4031,Random,W,5,Impala,11/1/14 19:03
4032,Random,W,44,Impala,11/1/14 19:03
4033,Random,W,45,Greater kudu,11/1/14 19:31
4034,Random,W,19,Dikdik,11/1/14 20:00
4035,Random,W,17,Elephant,11/1/14 21:13
4036,Random,W,22,Aardwolf,11/1/14 21:48
4037,Random,W,38,Elephant,11/1/14 21:57
4038,Random,W,2,Elephant,11/1/14 23:43
4039,Random,W,45,Impala,12/1/14 0:45
4040,Random,W,19,Elephant,12/1/14 0:59
4041,Random,W,29,Elephant,12/1/14 1:07
4042,Random,W,19,Elephant,12/1/14 1:12
4043,Random,W,2,Elephant,12/1/14 2:29
4044,Random,W,19,Elephant,12/1/14 3:13
4045,Random,W,35,White tailed mongoose,12/1/14 3:38
4046,Random,W,46,Elephant,12/1/14 6:18
4047,Random,W,23,Elephant,12/1/14 6:28
4048,Random,W,15,Zebra,12/1/14 6:52
4049,Random,W,25,Impala,12/1/14 7:22
4050,Random,W,13,Elephant,12/1/14 7:48
4051,Random,W,32,Baboon,12/1/14 8:32
4052,Random,W,17,Greater kudu,12/1/14 8:36
4053,Random,W,32,Elephant,12/1/14 9:02
4054,Random,W,33,Impala,12/1/14 9:13
4055,Random,W,45,Elephant,12/1/14 10:30
4056,Random,W,32,Impala,12/1/14 10:50
4057,Random,W,44,Impala,12/1/14 11:24
4058,Random,W,25,Elephant,12/1/14 11:26
4059,Random,W,22,Impala,12/1/14 11:35
4060,Random,W,22,Warthog,12/1/14 12:10
4061,Random,W,29,Elephant,12/1/14 12:41
4062,Random,W,37,Elephant,12/1/14 13:28
4063,Random,W,29,Elephant,12/1/14 13:33
4064,Random,W,8,Impala,12/1/14 13:35
4065,Random,W,12,Elephant,12/1/14 13:53
4066,Random,W,29,Elephant,12/1/14 13:54
4067,Random,W,12,Elephant,12/1/14 13:54
4068,Random,W,29,Elephant,12/1/14 14:57
4069,Random,W,35,Zebra,12/1/14 16:05
4070,Random,W,8,Impala,12/1/14 16:42
4071,Random,W,24,Giraffe,12/1/14 16:51
4072,Random,W,19,Giraffe,12/1/14 17:06
4073,Random,W,47,Impala,12/1/14 17:23
4074,Random,W,19,Elephant,12/1/14 17:26
4075,Random,W,34,Zebra,12/1/14 18:37
4076,Random,W,2,Dikdik,12/1/14 19:01
4077,Random,W,45,Elephant,12/1/14 19:25
4078,Random,W,23,Elephant,12/1/14 19:27
4079,Random,W,45,Elephant,12/1/14 19:29
4080,Random,W,23,Elephant,12/1/14 20:33
4081,Random,W,14,Dikdik,12/1/14 21:08
4082,Random,W,22,Elephant,12/1/14 21:13
4083,Random,W,29,Hippo,12/1/14 21:43
4084,Random,W,23,Elephant,12/1/14 22:38
4085,Random,W,16,Common genet,12/1/14 22:41
4086,Random,W,44,Impala,12/1/14 23:41
4087,Random,W,48,Impala,13/01/2014 01:30
4088,Random,W,23,Elephant,13/01/2014 01:32
4089,Random,W,35,White tailed mongoose,13/01/2014 01:43
4090,Random,W,19,Aardvark,13/01/2014 02:08
4091,Random,W,22,Impala,13/01/2014 06:06
4092,Random,W,F,Impala,13/01/2014 07:08
4093,Random,W,13,Elephant,13/01/2014 07:18
4094,Random,W,34,Impala,13/01/2014 07:28
4095,Random,W,37,Greater kudu,13/01/2014 07:57
4096,Random,W,32,Warthog,13/01/2014 07:57
4097,Random,W,37,Impala,13/01/2014 08:01
4098,Random,W,23,Elephant,13/01/2014 08:33
4099,Random,W,25,Impala,13/01/2014 09:39
4100,Random,W,23,Elephant,13/01/2014 10:07
4101,Random,W,37,Impala,13/01/2014 10:26
4102,Random,W,24,Elephant,13/01/2014 10:40
4103,Random,W,24,Baboon,13/01/2014 10:54
4104,Random,W,24,Greater kudu,13/01/2014 11:02
4105,Random,W,45,Elephant,13/01/2014 12:04
4106,Random,W,29,Giraffe,13/01/2014 12:12
4107,Random,W,49,Impala,13/01/2014 12:47
4108,Random,W,29,Giraffe,13/01/2014 13:27
4109,Random,W,37,Elephant,13/01/2014 15:22
4110,Random,W,12,Elephant,13/01/2014 15:44
4111,Random,W,37,Elephant,13/01/2014 15:45
4112,Random,W,12,Elephant,13/01/2014 15:46
4113,Random,W,37,Elephant,13/01/2014 16:00
4114,Random,W,16,Impala,13/01/2014 16:27
4115,Random,W,12,Elephant,13/01/2014 16:42
4116,Random,W,25,Elephant,13/01/2014 17:42
4117,Random,W,19,Elephant,13/01/2014 18:16
4118,Random,W,4,Elephant,13/01/2014 18:34
4119,Random,W,17,Elephant,13/01/2014 18:38
4120,Random,W,24,Elephant,13/01/2014 19:27
4121,Random,W,11,Black backed jackal,13/01/2014 19:34
4122,Random,W,49,Elephant,13/01/2014 20:04
4123,Random,W,19,Dikdik,13/01/2014 20:05
4124,Random,W,22,Impala,13/01/2014 20:28
4125,Random,W,48,Hippo,13/01/2014 20:32
4126,Random,W,44,Elephant,13/01/2014 21:18
4127,Random,W,11,Bat-eared fox,13/01/2014 22:04
4128,Random,W,15,Spotted hyena,13/01/2014 22:40
4129,Random,W,4,Impala,13/01/2014 22:44
4130,Random,W,29,Elephant,13/01/2014 22:47
4131,Random,W,32,Hippo,13/01/2014 23:22
4132,Random,W,11,Bat-eared fox,13/01/2014 23:36
4133,Random,W,35,Zebra,14/01/2014 00:31
4134,Random,W,35,Giraffe,14/01/2014 00:34
4135,Random,W,8,Impala,14/01/2014 00:59
4136,Random,W,15,Lion,14/01/2014 01:33
4137,Random,W,15,Black backed jackal,14/01/2014 02:04
4138,Random,W,15,Spotted hyena,14/01/2014 03:03
4139,Random,W,11,Bat-eared fox,14/01/2014 03:20
4140,Random,W,15,Lion,14/01/2014 03:28
4141,Random,W,15,Spotted hyena,14/01/2014 04:59
4142,Random,W,47,Zebra,14/01/2014 05:27
4143,Random,W,33,Impala,14/01/2014 06:11
4144,Random,W,25,Elephant,14/01/2014 06:17
4145,Random,W,16,Elephant,14/01/2014 06:27
4146,Random,W,1,Dikdik,14/01/2014 06:30
4147,Random,W,A,Impala,14/01/2014 06:35
4148,Random,W,18,Dikdik,14/01/2014 07:02
4149,Random,W,45,Impala,14/01/2014 07:47
4150,Random,W,33,Elephant,14/01/2014 08:34
4151,Random,W,32,Impala,14/01/2014 09:03
4152,Random,W,47,Elephant,14/01/2014 09:22
4153,Random,W,29,Elephant,14/01/2014 09:54
4154,Random,W,32,Baboon,14/01/2014 09:57
4155,Random,W,45,Impala,14/01/2014 10:16
4156,Random,W,1,Giraffe,14/01/2014 10:17
4157,Random,W,23,Elephant,14/01/2014 10:17
4158,Random,W,17,Greater kudu,14/01/2014 11:46
4159,Random,W,29,Impala,14/01/2014 12:30
4160,Random,W,45,Impala,14/01/2014 12:56
4161,Random,W,29,Impala,14/01/2014 13:36
4162,Random,W,37,Impala,14/01/2014 14:38
4163,Random,W,19,Elephant,14/01/2014 14:39
4164,Random,W,8,Impala,14/01/2014 15:07
4165,Random,W,49,Zebra,14/01/2014 16:03
4166,Random,W,47,Elephant,14/01/2014 16:12
4167,Random,W,46,Greater kudu,14/01/2014 16:57
4168,Random,W,10,Elephant,14/01/2014 17:19
4169,Random,W,25,Impala,14/01/2014 17:54
4170,Random,W,32,Baboon,14/01/2014 18:19
4171,Random,W,34,Impala,14/01/2014 18:40
4172,Random,W,49,Impala,14/01/2014 18:46
4173,Random,W,11,Elephant,14/01/2014 19:13
4174,Random,W,11,Impala,14/01/2014 19:43
4175,Random,W,11,White tailed mongoose,14/01/2014 19:44
4176,Random,W,47,Hippo,14/01/2014 20:14
4177,Random,W,A,Spotted hyena,14/01/2014 22:06
4178,Random,W,47,Impala,14/01/2014 22:44
4179,Random,W,33,Impala,15/01/2014 00:03
4180,Random,W,34,Impala,15/01/2014 01:13
4181,Random,W,15,Spotted hyena,15/01/2014 01:40
4182,Random,W,19,Elephant,15/01/2014 02:32
4183,Random,W,11,Bat-eared fox,15/01/2014 03:23
4184,Random,W,23,Elephant,15/01/2014 03:26
4185,Random,W,14,Elephant,15/01/2014 03:29
4186,Random,W,23,Elephant,15/01/2014 03:29
4187,Random,W,14,Elephant,15/01/2014 03:30
4188,Random,W,23,Elephant,15/01/2014 03:30
4189,Random,W,14,Elephant,15/01/2014 03:30
4190,Random,W,23,Elephant,15/01/2014 03:30
4191,Random,W,14,Elephant,15/01/2014 03:30
4192,Random,W,23,Elephant,15/01/2014 03:30
4193,Random,W,14,Elephant,15/01/2014 03:31
4194,Random,W,23,Elephant,15/01/2014 03:31
4195,Random,W,14,Elephant,15/01/2014 03:31
4196,Random,W,23,Elephant,15/01/2014 03:31
4197,Random,W,14,Elephant,15/01/2014 03:31
4198,Random,W,23,Elephant,15/01/2014 03:31
4199,Random,W,14,Elephant,15/01/2014 03:31
4200,Random,W,23,Elephant,15/01/2014 03:32
4201,Random,W,14,Elephant,15/01/2014 03:49
4202,Random,W,26,Aardwolf,15/01/2014 04:17
4203,Random,W,14,Elephant,15/01/2014 06:10
4204,Random,W,11,Impala,15/01/2014 06:12
4205,Random,W,44,Impala,15/01/2014 06:31
4206,Random,W,18,Elephant,15/01/2014 07:04
4207,Random,W,25,Impala,15/01/2014 07:12
4208,Random,W,8,Impala,15/01/2014 07:44
4209,Random,W,24,Greater kudu,15/01/2014 07:48
4210,Random,W,34,Impala,15/01/2014 08:15
4211,Random,W,24,Elephant,15/01/2014 08:59
4212,Random,W,32,Warthog,15/01/2014 09:01
4213,Random,W,11,Vervet monkey,15/01/2014 09:35
4214,Random,W,11,Bat-eared fox,15/01/2014 09:39
4215,Random,W,16,Impala,15/01/2014 10:23
4216,Random,W,11,Bat-eared fox,15/01/2014 10:51
4217,Random,W,32,Warthog,15/01/2014 11:15
4218,Random,W,33,Baboon,15/01/2014 11:22
4219,Random,W,48,Giraffe,15/01/2014 11:35
4220,Random,W,45,Impala,15/01/2014 11:48
4221,Random,W,8,Impala,15/01/2014 12:20
4222,Random,W,26,Dikdik,15/01/2014 12:32
4223,Random,W,35,Elephant,15/01/2014 13:15
4224,Random,W,22,Elephant,15/01/2014 13:37
4225,Random,W,22,Impala,15/01/2014 13:56
4226,Random,W,19,Elephant,15/01/2014 14:46
4227,Random,W,17,Elephant,15/01/2014 14:47
4228,Random,W,1,Elephant,15/01/2014 14:55
4229,Random,W,12,Impala,15/01/2014 15:18
4230,Random,W,45,Elephant,15/01/2014 15:25
4231,Random,W,29,Giraffe,15/01/2014 15:35
4232,Random,W,22,Elephant,15/01/2014 15:53
4233,Random,W,35,Impala,15/01/2014 16:00
4234,Random,W,26,Bush duiker,15/01/2014 16:00
4235,Random,W,8,Impala,15/01/2014 16:21
4236,Random,W,1,Lesser kudu,15/01/2014 16:47
4237,Random,W,45,Impala,15/01/2014 17:00
4238,Random,W,49,Impala,15/01/2014 17:06
